_id,date,precipitation,temp_max,temp_min,wind,weather,atmoPressure,stationId
ObjectId(63da4653a60d5e13edf30ef2),2012-07-26T00:00:00.000Z,0,25.6,12.8,2.2,drizzle,33.75851684855365,0
ObjectId(63da4653a60d5e13edf30ef3),2012-07-27T00:00:00.000Z,0,18.9,13.9,2.8,drizzle,75.84832908574553,0
ObjectId(63da4653a60d5e13edf30ef4),2012-07-28T00:00:00.000Z,0,22.2,13.3,1.7,drizzle,27.35660590361068,1
ObjectId(63da4653a60d5e13edf30ef5),2012-07-29T00:00:00.000Z,0,22.8,15,2,sun,49.446924880248275,2
ObjectId(63da4653a60d5e13edf30ef6),2012-07-30T00:00:00.000Z,0,19.4,13.3,3,sun,81.51928896574961,0
ObjectId(63da4653a60d5e13edf30ef7),2012-07-31T00:00:00.000Z,0,22.8,13.9,2.8,sun,34.79256115480611,1
ObjectId(63da4653a60d5e13edf30ef8),2012-08-01T00:00:00.000Z,0,23.9,13.3,2.2,drizzle,36.165045423732636,0
ObjectId(63da4653a60d5e13edf30ef9),2012-08-02T00:00:00.000Z,0,23.3,12.2,2.5,sun,97.60859408538634,1
ObjectId(63da4653a60d5e13edf30efa),2012-08-03T00:00:00.000Z,0,27.2,12.8,3.9,sun,76.39770892534953,1
ObjectId(63da4653a60d5e13edf30efb),2012-08-04T00:00:00.000Z,0,33.9,16.7,3.7,sun,78.08697297333173,0
ObjectId(63da4653a60d5e13edf30efc),2012-08-05T00:00:00.000Z,0,33.9,17.8,1.9,sun,14.841720970641642,1
ObjectId(63da4653a60d5e13edf30efd),2012-08-06T00:00:00.000Z,0,28.3,15.6,2.5,rain,86.17628219189402,0
ObjectId(63da4653a60d5e13edf30efe),2012-08-07T00:00:00.000Z,0,21.1,15,2.6,drizzle,19.919323969016506,2
ObjectId(63da4653a60d5e13edf30eff),2012-08-08T00:00:00.000Z,0,22.2,15,3.1,sun,17.965914284047862,0
ObjectId(63da4653a60d5e13edf30f00),2012-08-09T00:00:00.000Z,0,24.4,14.4,3.8,drizzle,81.1032396759049,1
ObjectId(63da4653a60d5e13edf30f01),2012-08-10T00:00:00.000Z,0,25.6,12.2,2.3,sun,28.9481505165185,2
ObjectId(63da4653a60d5e13edf30f02),2012-08-11T00:00:00.000Z,0,28.3,13.3,2.5,sun,31.176731616043014,1
ObjectId(63da4653a60d5e13edf30f03),2012-08-12T00:00:00.000Z,0,30.6,15,3,sun,43.93120995376518,2
ObjectId(63da4653a60d5e13edf30f04),2012-08-13T00:00:00.000Z,0,30.6,15,2.8,sun,43.50748052037199,2
ObjectId(63da4653a60d5e13edf30f05),2012-08-14T00:00:00.000Z,0,28.9,13.9,2.8,sun,33.57221200590465,3
ObjectId(63da4653a60d5e13edf30f06),2012-08-15T00:00:00.000Z,0,31.1,16.7,4.7,sun,3.823439563344732,1
ObjectId(63da4653a60d5e13edf30f07),2012-08-16T00:00:00.000Z,0,34.4,18.3,2.8,sun,25.52993663166609,0
ObjectId(63da4653a60d5e13edf30f08),2012-08-17T00:00:00.000Z,0,32.8,16.1,1.8,sun,64.7044277806345,2
ObjectId(63da4653a60d5e13edf30f09),2012-08-18T00:00:00.000Z,0,21.7,14.4,3,drizzle,21.896291052021013,2
ObjectId(63da4653a60d5e13edf30f0a),2012-08-19T00:00:00.000Z,0,23.3,15,2.7,drizzle,86.27771554848952,3
ObjectId(63da4653a60d5e13edf30f0b),2012-08-20T00:00:00.000Z,0,25.6,15,1.9,sun,53.7200151159389,3
ObjectId(63da4653a60d5e13edf30f0c),2012-08-21T00:00:00.000Z,0,23.3,13.3,3,rain,69.02738856351857,3
ObjectId(63da4653a60d5e13edf30f0d),2012-08-22T00:00:00.000Z,0,22.2,13.3,2.3,sun,53.07319633658578,3
ObjectId(63da4653a60d5e13edf30f0e),2012-08-23T00:00:00.000Z,0,21.1,13.9,3.8,sun,11.35085484518224,2
ObjectId(63da4653a60d5e13edf30f0f),2012-08-24T00:00:00.000Z,0,22.2,10,3.3,sun,52.53673258523075,1
ObjectId(63da4653a60d5e13edf30f10),2012-08-25T00:00:00.000Z,0,26.1,11.7,3.2,sun,43.53565806765708,1
ObjectId(63da4653a60d5e13edf30f11),2012-08-26T00:00:00.000Z,0,21.1,12.2,3.4,sun,32.58398621408737,2
ObjectId(63da4653a60d5e13edf30f12),2012-08-27T00:00:00.000Z,0,23.9,13.3,1.8,sun,42.71264982961519,1
ObjectId(63da4653a60d5e13edf30f13),2012-08-28T00:00:00.000Z,0,22.8,12.2,3.2,sun,91.38588994440323,3
ObjectId(63da4653a60d5e13edf30f14),2012-08-29T00:00:00.000Z,0,22.8,13.3,2.4,sun,24.614261795413505,2
ObjectId(63da4653a60d5e13edf30f15),2012-08-30T00:00:00.000Z,0,22.8,12.8,1.9,sun,66.00160355576944,0
ObjectId(63da4653a60d5e13edf30f16),2012-08-31T00:00:00.000Z,0,22.2,10.6,2.9,sun,49.17574448949975,1
ObjectId(63da4653a60d5e13edf30f17),2012-09-01T00:00:00.000Z,0,21.7,10.6,2.1,sun,78.5977277593885,2
ObjectId(63da4653a60d5e13edf30f18),2012-09-02T00:00:00.000Z,0,21.1,10,2,sun,1.0438349888811511,2
ObjectId(63da4653a60d5e13edf30f19),2012-09-03T00:00:00.000Z,0,22.8,12.8,3.3,sun,50.20271520797669,2
ObjectId(63da4653a60d5e13edf30f1a),2012-09-04T00:00:00.000Z,0,24.4,11.1,3.1,sun,70.82271827563434,1
ObjectId(63da4653a60d5e13edf30f1b),2012-09-05T00:00:00.000Z,0,26.1,11.7,2.6,sun,22.36094414253854,0
ObjectId(63da4653a60d5e13edf30f1c),2012-09-06T00:00:00.000Z,0,28.3,14.4,4.2,sun,42.77806937823554,2
ObjectId(63da4653a60d5e13edf30f1d),2012-09-07T00:00:00.000Z,0,32.2,13.3,3.1,sun,26.669825222231353,1
ObjectId(63da4653a60d5e13edf30f1e),2012-09-08T00:00:00.000Z,0,25,13.3,3,sun,16.23630198583374,1
ObjectId(63da4653a60d5e13edf30f1f),2012-09-09T00:00:00.000Z,0.3,18.9,13.9,5,rain,50.56732348573036,2
ObjectId(63da4653a60d5e13edf30f20),2012-09-10T00:00:00.000Z,0.3,20,11.7,3.9,rain,96.92923924659735,2
ObjectId(63da4653a60d5e13edf30f21),2012-09-11T00:00:00.000Z,0,20,8.9,4.2,sun,33.46941954671074,3
ObjectId(63da4653a60d5e13edf30f22),2012-09-12T00:00:00.000Z,0,22.2,10,5.6,sun,57.769358593422325,2
ObjectId(63da4653a60d5e13edf30f23),2012-09-13T00:00:00.000Z,0,27.8,11.7,3.6,sun,10.324649782417104,1
ObjectId(63da4653a60d5e13edf30f24),2012-09-14T00:00:00.000Z,0,26.1,11.1,1.5,sun,72.90222318426972,0
ObjectId(63da4653a60d5e13edf30f25),2012-09-15T00:00:00.000Z,0,22.2,11.1,1.9,sun,57.395673895498774,0
ObjectId(63da4653a60d5e13edf30f26),2012-09-16T00:00:00.000Z,0,24.4,9.4,2.3,sun,88.91572919739737,2
ObjectId(63da4653a60d5e13edf30f27),2012-09-17T00:00:00.000Z,0,27.8,11.7,2.2,fog,63.052578892947345,3
ObjectId(63da4653a60d5e13edf30f28),2012-09-18T00:00:00.000Z,0,27.8,11.7,1.4,sun,80.96474845076696,2
ObjectId(63da4653a60d5e13edf30f29),2012-09-19T00:00:00.000Z,0,23.9,11.7,1.9,drizzle,66.94003320995216,3
ObjectId(63da4653a60d5e13edf30f2a),2012-09-20T00:00:00.000Z,0,19.4,10,2.5,drizzle,99.72433323808791,0
ObjectId(63da4653a60d5e13edf30f2b),2012-09-21T00:00:00.000Z,0,16.1,12.8,2.1,drizzle,3.6340432863729637,3
ObjectId(63da4653a60d5e13edf30f2c),2012-09-22T00:00:00.000Z,0.3,19.4,11.7,1.1,rain,65.90281384535656,0
ObjectId(63da4653a60d5e13edf30f2d),2012-09-23T00:00:00.000Z,0,19.4,10,1.4,fog,40.31323270165462,1
ObjectId(63da4653a60d5e13edf30f2e),2012-09-24T00:00:00.000Z,0,21.1,10,1.8,fog,20.05044745255188,0
ObjectId(63da4653a60d5e13edf30f2f),2012-09-25T00:00:00.000Z,0,19.4,11.1,1.7,sun,74.24398570290214,0
ObjectId(63da4653a60d5e13edf30f30),2012-09-26T00:00:00.000Z,0,19.4,9.4,1.7,drizzle,23.595684394787394,2
ObjectId(63da4653a60d5e13edf30f31),2012-09-27T00:00:00.000Z,0,22.8,10,1.7,drizzle,63.87034723617941,3
ObjectId(63da4653a60d5e13edf30f32),2012-09-28T00:00:00.000Z,0,25,12.2,1.1,rain,10.410645060713106,1
ObjectId(63da4653a60d5e13edf30f33),2012-09-29T00:00:00.000Z,0,20.6,12.2,4.3,sun,46.91094063085654,1
ObjectId(63da4653a60d5e13edf30f34),2012-09-30T00:00:00.000Z,0,21.1,7.8,3.1,sun,62.126068895642476,1
ObjectId(63da4653a60d5e13edf30f35),2012-10-01T00:00:00.000Z,0,23.3,8.9,3,sun,24.95586594956455,2
ObjectId(63da4653a60d5e13edf30f36),2012-10-02T00:00:00.000Z,0,17.8,10,4.1,sun,27.587451142770046,3
ObjectId(63da4653a60d5e13edf30f37),2012-10-03T00:00:00.000Z,0,18.9,7.8,7.3,sun,47.9101500183961,1
ObjectId(63da4653a60d5e13edf30f38),2012-10-04T00:00:00.000Z,0,18.9,8.3,6.5,sun,57.150976961888254,3
ObjectId(63da4653a60d5e13edf30f39),2012-10-05T00:00:00.000Z,0,21.7,8.9,5.7,sun,2.0426023260497934,0
ObjectId(63da4653a60d5e13edf30f3a),2012-10-06T00:00:00.000Z,0,23.9,7.8,5.1,sun,9.661856987105123,3
ObjectId(63da4653a60d5e13edf30f3b),2012-10-07T00:00:00.000Z,0,23.9,7.8,1.3,sun,90.54062671787084,2
ObjectId(63da4653a60d5e13edf30f3c),2012-10-08T00:00:00.000Z,0,21.1,7.8,1.9,sun,2.988893507190973,3
ObjectId(63da4653a60d5e13edf30f3d),2012-10-09T00:00:00.000Z,0,16.1,8.9,1.6,drizzle,10.632210112342515,0
ObjectId(63da4653a60d5e13edf30f3e),2012-10-10T00:00:00.000Z,0,12.2,8.3,1.4,drizzle,68.8121761680001,2
ObjectId(63da4653a60d5e13edf30f3f),2012-10-11T00:00:00.000Z,0,13.9,7.2,1.3,drizzle,83.96001370018314,3
ObjectId(63da4653a60d5e13edf30f40),2012-10-12T00:00:00.000Z,2,13.9,8.9,4.6,rain,19.453535913560476,2
ObjectId(63da4653a60d5e13edf30f41),2012-10-13T00:00:00.000Z,4.8,15.6,12.2,3.9,rain,74.29992172175609,0
ObjectId(63da4653a60d5e13edf30f42),2012-10-14T00:00:00.000Z,16.5,17.8,13.3,3.4,rain,52.36210228338092,0
ObjectId(63da4653a60d5e13edf30f43),2012-10-15T00:00:00.000Z,7.9,17.2,11.1,4.6,rain,87.49391339308026,1
ObjectId(63da4653a60d5e13edf30f44),2012-10-16T00:00:00.000Z,0,16.1,8.3,5.5,sun,59.12876256411861,1
ObjectId(63da4653a60d5e13edf30f45),2012-10-17T00:00:00.000Z,0,14.4,6.1,1.6,sun,59.10015122403489,3
ObjectId(63da4653a60d5e13edf30f46),2012-10-18T00:00:00.000Z,20.8,17.8,6.7,2,rain,78.17390214191974,0
ObjectId(63da4653a60d5e13edf30f47),2012-10-19T00:00:00.000Z,4.8,15,9.4,5.3,rain,47.54049001942318,2
ObjectId(63da4653a60d5e13edf30f48),2012-10-20T00:00:00.000Z,0.5,11.1,6.1,5.7,rain,97.54498717682552,0
ObjectId(63da4653a60d5e13edf30f49),2012-10-21T00:00:00.000Z,6.4,11.7,4.4,2.7,rain,55.72173695108884,3
ObjectId(63da4653a60d5e13edf30f4a),2012-10-22T00:00:00.000Z,8.9,7.8,3.3,2.6,rain,72.65392234781775,1
ObjectId(63da4653a60d5e13edf30f4b),2012-10-23T00:00:00.000Z,0,11.1,5.6,3,rain,37.20724790084643,0
ObjectId(63da4653a60d5e13edf30f4c),2012-10-24T00:00:00.000Z,7.1,11.7,6.1,2.1,rain,12.803863233328498,2
ObjectId(63da4653a60d5e13edf30f4d),2012-10-25T00:00:00.000Z,0,11.7,6.7,1.5,sun,71.96566480288163,2
ObjectId(63da4653a60d5e13edf30f4e),2012-10-26T00:00:00.000Z,1.5,11.1,7.2,2.5,rain,66.5271572718947,1
ObjectId(63da4653a60d5e13edf30f4f),2012-10-27T00:00:00.000Z,23.1,14.4,9.4,5.1,rain,4.742298411961209,2
ObjectId(63da4653a60d5e13edf30f50),2012-10-28T00:00:00.000Z,6.1,14.4,10,3.8,rain,65.52257783957933,3
ObjectId(63da4653a60d5e13edf30f51),2012-10-29T00:00:00.000Z,10.9,15.6,10,4.9,rain,58.71157110293063,3
ObjectId(63da4653a60d5e13edf30f52),2012-10-30T00:00:00.000Z,34.5,15,12.2,2.8,rain,50.92757543291877,3
ObjectId(63da4653a60d5e13edf30f53),2012-10-31T00:00:00.000Z,14.5,15.6,11.1,2.7,rain,67.67554780965098,3
ObjectId(63da4653a60d5e13edf30f54),2012-11-01T00:00:00.000Z,9.7,15,10.6,3,rain,56.23409805961012,0
ObjectId(63da4653a60d5e13edf30f55),2012-11-02T00:00:00.000Z,5.6,15,10.6,1,rain,33.387505110846,1
ObjectId(63da4653a60d5e13edf30f56),2012-11-03T00:00:00.000Z,0.5,15.6,11.1,3.6,rain,46.41398580038897,2
ObjectId(63da4653a60d5e13edf30f57),2012-11-04T00:00:00.000Z,8.1,17.8,12.8,3.8,rain,18.288441464215072,0
ObjectId(63da4653a60d5e13edf30f58),2012-11-05T00:00:00.000Z,0.8,15,7.8,4,rain,2.4078760212673553,1
ObjectId(63da4653a60d5e13edf30f59),2012-11-06T00:00:00.000Z,0.3,12.8,6.7,3.5,rain,86.46369775624999,2
ObjectId(63da4653a60d5e13edf30f5a),2012-11-07T00:00:00.000Z,0,12.2,3.9,3.4,rain,38.13069042463039,0
ObjectId(63da4653a60d5e13edf30f5b),2012-11-08T00:00:00.000Z,0,10,1.1,3.4,rain,9.804853763733085,3
ObjectId(63da4653a60d5e13edf30f5c),2012-11-09T00:00:00.000Z,0,8.9,1.1,2,rain,77.2062983612852,2
ObjectId(63da4653a60d5e13edf30f5d),2012-11-10T00:00:00.000Z,0,7.8,-0.6,2.2,sun,91.20282109392342,2
ObjectId(63da4653a60d5e13edf30f5e),2012-11-11T00:00:00.000Z,15.2,8.9,1.1,3,rain,54.696378011448566,0
ObjectId(63da4653a60d5e13edf30f5f),2012-11-12T00:00:00.000Z,3.6,12.8,6.1,3,rain,55.074121341642226,1
ObjectId(63da4653a60d5e13edf30f60),2012-11-13T00:00:00.000Z,5.3,11.1,7.8,2.5,rain,75.20418680861567,3
ObjectId(63da4653a60d5e13edf30f61),2012-11-14T00:00:00.000Z,0.8,11.1,5,2.6,rain,72.62923024454844,1
ObjectId(63da4653a60d5e13edf30f62),2012-11-15T00:00:00.000Z,0,9.4,2.8,2.4,drizzle,38.58170534165018,0
ObjectId(63da4653a60d5e13edf30f63),2012-11-16T00:00:00.000Z,5.6,9.4,2.2,1.6,rain,42.859297016591384,3
ObjectId(63da4653a60d5e13edf30f64),2012-11-17T00:00:00.000Z,6.1,12.2,6.1,5.3,rain,22.55709358928985,2
ObjectId(63da4653a60d5e13edf30f65),2012-11-18T00:00:00.000Z,7.9,10,6.1,4.9,rain,94.71044543198894,2
ObjectId(63da4653a60d5e13edf30f66),2012-11-19T00:00:00.000Z,54.1,13.3,8.3,6,rain,67.39666196418935,3
ObjectId(63da4653a60d5e13edf30f67),2012-11-20T00:00:00.000Z,3.8,11.1,7.2,4.2,rain,51.920548020289836,0
ObjectId(63da4653a60d5e13edf30f68),2012-11-21T00:00:00.000Z,11.2,8.3,3.9,5.5,rain,93.63639560167383,0
ObjectId(63da4653a60d5e13edf30f69),2012-11-22T00:00:00.000Z,0,8.9,2.8,1.5,rain,28.48842274502016,0
ObjectId(63da4653a60d5e13edf30f6a),2012-11-23T00:00:00.000Z,32,9.4,6.1,2.4,rain,93.02724389922908,0
ObjectId(63da4653a60d5e13edf30f6b),2012-11-24T00:00:00.000Z,0,8.9,3.9,1.2,rain,23.435793209469953,0
ObjectId(63da4653a60d5e13edf30f6c),2012-11-25T00:00:00.000Z,0,8.3,1.1,3.6,drizzle,34.68251835047007,1
ObjectId(63da4653a60d5e13edf30f6d),2012-11-26T00:00:00.000Z,0,9.4,1.7,3.8,fog,89.31285433793091,3
ObjectId(63da4653a60d5e13edf30f6e),2012-11-27T00:00:00.000Z,0,10,1.7,1.5,sun,66.31495988524134,0
ObjectId(63da4653a60d5e13edf30f6f),2012-11-28T00:00:00.000Z,2.8,9.4,2.2,2.9,rain,35.91997716174278,1
ObjectId(63da4653a60d5e13edf30f70),2012-11-29T00:00:00.000Z,1.5,12.8,7.8,4.2,rain,12.829861111817698,2
ObjectId(63da4653a60d5e13edf30f71),2012-11-30T00:00:00.000Z,35.6,15,7.8,4.6,rain,60.58958003944158,1
ObjectId(63da4653a60d5e13edf30f72),2012-12-01T00:00:00.000Z,4.1,13.3,8.3,5.5,rain,85.46048788398288,0
ObjectId(63da4653a60d5e13edf30f73),2012-12-02T00:00:00.000Z,19.6,8.3,7.2,6.2,rain,78.62347627892248,0
ObjectId(63da4653a60d5e13edf30f74),2012-12-03T00:00:00.000Z,13,9.4,7.2,4.4,rain,26.934329320668365,0
ObjectId(63da4653a60d5e13edf30f75),2012-12-04T00:00:00.000Z,14.2,11.7,7.2,6.2,rain,92.40500075300719,2
ObjectId(63da4653a60d5e13edf30f76),2012-12-05T00:00:00.000Z,1.5,8.9,4.4,5,rain,48.473323227184174,2
ObjectId(63da4653a60d5e13edf30f77),2012-12-06T00:00:00.000Z,1.5,7.2,6.1,5.1,rain,18.48689517722241,1
ObjectId(63da4653a60d5e13edf30f78),2012-12-07T00:00:00.000Z,1,7.8,3.3,4.6,rain,66.78144678239984,3
ObjectId(63da4653a60d5e13edf30f79),2012-12-08T00:00:00.000Z,0,6.7,3.3,2,sun,71.22530419617117,1
ObjectId(63da4653a60d5e13edf30f7a),2012-12-09T00:00:00.000Z,1.5,6.7,2.8,2.1,rain,1.820709603203563,3
ObjectId(63da4653a60d5e13edf30f7b),2012-12-10T00:00:00.000Z,0.5,7.2,5.6,1.8,rain,21.027092017989133,0
ObjectId(63da4653a60d5e13edf30f7c),2012-12-11T00:00:00.000Z,3,7.8,5.6,4.5,rain,24.102075948982,3
ObjectId(63da4653a60d5e13edf30f7d),2012-12-12T00:00:00.000Z,8.1,6.7,4.4,2,rain,32.306293769572605,1
ObjectId(63da4653a60d5e13edf30f7e),2012-12-13T00:00:00.000Z,2.3,7.2,3.3,2.8,rain,10.199372165731488,2
ObjectId(63da4653a60d5e13edf30f7f),2012-12-14T00:00:00.000Z,7.9,6.1,1.1,1.7,rain,10.315832679279895,2
ObjectId(63da4653a60d5e13edf30f80),2012-12-15T00:00:00.000Z,5.3,4.4,0.6,5.1,snow,53.03190694770328,3
ObjectId(63da4653a60d5e13edf30f81),2012-12-16T00:00:00.000Z,22.6,6.7,3.3,5.5,snow,69.84107757766269,2
ObjectId(63da4653a60d5e13edf30f82),2012-12-17T00:00:00.000Z,2,8.3,1.7,9.5,rain,31.02320604131471,2
ObjectId(63da4653a60d5e13edf30f83),2012-12-18T00:00:00.000Z,3.3,3.9,0.6,5.3,snow,52.1614268320278,2
ObjectId(63da4653a60d5e13edf30f84),2012-12-19T00:00:00.000Z,13.7,8.3,1.7,5.8,snow,93.44505717002988,3
ObjectId(63da4653a60d5e13edf30f85),2012-12-20T00:00:00.000Z,13.2,7.2,0.6,3.7,rain,29.496013149552887,2
ObjectId(63da4653a60d5e13edf30f86),2012-12-21T00:00:00.000Z,1.8,8.3,-1.7,1.7,rain,23.375143375962388,2
ObjectId(63da4653a60d5e13edf30f87),2012-12-22T00:00:00.000Z,3.3,8.3,3.9,3.5,rain,40.19626814157414,1
ObjectId(63da4653a60d5e13edf30f88),2012-12-23T00:00:00.000Z,6.6,7.2,3.3,2.5,rain,51.606546781346466,3
ObjectId(63da4653a60d5e13edf30f89),2012-12-24T00:00:00.000Z,0.3,5.6,2.8,2.8,rain,60.08254911242796,2
ObjectId(63da4653a60d5e13edf30f8a),2012-12-25T00:00:00.000Z,13.5,5.6,2.8,4.2,snow,91.7135815847796,2
ObjectId(63da4653a60d5e13edf30f8b),2012-12-26T00:00:00.000Z,4.6,6.7,3.3,4.9,rain,56.47249352638974,1
ObjectId(63da4653a60d5e13edf30f8c),2012-12-27T00:00:00.000Z,4.1,7.8,3.3,3.2,rain,54.25659326328242,0
ObjectId(63da4653a60d5e13edf30f8d),2012-12-28T00:00:00.000Z,0,8.3,3.9,1.7,rain,95.12427126365206,2
ObjectId(63da4653a60d5e13edf30f8e),2012-12-29T00:00:00.000Z,1.5,5,3.3,1.7,rain,2.5500887962119143,2
ObjectId(63da4653a60d5e13edf30f8f),2012-12-30T00:00:00.000Z,0,4.4,0,1.8,drizzle,31.7398446246636,3
ObjectId(63da4653a60d5e13edf30f90),2012-12-31T00:00:00.000Z,0,3.3,-1.1,2,drizzle,45.70149355984825,0
ObjectId(63da4653a60d5e13edf30f91),2013-01-01T00:00:00.000Z,0,5,-2.8,2.7,sun,43.76220954464116,1
ObjectId(63da4653a60d5e13edf30f92),2013-01-02T00:00:00.000Z,0,6.1,-1.1,3.2,sun,40.579644482190645,2
ObjectId(63da4653a60d5e13edf30f93),2013-01-03T00:00:00.000Z,4.1,6.7,-1.7,3,rain,31.745867807049315,1
ObjectId(63da4653a60d5e13edf30f94),2013-01-04T00:00:00.000Z,2.5,10,2.2,2.8,rain,57.668991361181945,2
ObjectId(63da4653a60d5e13edf30f95),2013-01-05T00:00:00.000Z,3,6.7,4.4,3.1,rain,12.468097068204727,3
ObjectId(63da4653a60d5e13edf30f96),2013-01-06T00:00:00.000Z,2,7.2,2.8,3,rain,6.375561662503985,3
ObjectId(63da4653a60d5e13edf30f97),2013-01-07T00:00:00.000Z,2.3,10,4.4,7.3,rain,84.28392688123057,1
ObjectId(63da4653a60d5e13edf30f98),2013-01-08T00:00:00.000Z,16.3,11.7,5.6,6.3,rain,99.83009430672,3
ObjectId(63da4653a60d5e13edf30f99),2013-01-09T00:00:00.000Z,38.4,10,1.7,5.1,rain,95.56448642529008,1
ObjectId(63da4653a60d5e13edf30f9a),2013-01-10T00:00:00.000Z,0.3,3.3,-0.6,2.1,snow,98.47002735198754,0
ObjectId(63da4653a60d5e13edf30f9b),2013-01-11T00:00:00.000Z,0,2.8,-2.8,1.9,drizzle,80.40174459121043,0
ObjectId(63da4653a60d5e13edf30f9c),2013-01-12T00:00:00.000Z,0,2.8,-3.9,2,sun,22.380493728656212,2
ObjectId(63da4653a60d5e13edf30f9d),2013-01-13T00:00:00.000Z,0,2.2,-4.4,1.5,sun,69.76349690972306,1
ObjectId(63da4653a60d5e13edf30f9e),2013-01-14T00:00:00.000Z,0,3.3,-2.2,1.3,sun,73.93170466657908,1
ObjectId(63da4653a60d5e13edf30f9f),2013-01-15T00:00:00.000Z,0,6.7,-0.6,2.3,sun,8.798975956270825,2
ObjectId(63da4653a60d5e13edf30fa0),2013-01-16T00:00:00.000Z,0,6.1,-3.9,1.8,drizzle,55.85159877479114,1
ObjectId(63da4653a60d5e13edf30fa1),2013-01-17T00:00:00.000Z,0,3.9,-2.8,1,drizzle,10.243543243598532,2
ObjectId(63da4653a60d5e13edf30fa2),2013-01-18T00:00:00.000Z,0,3.3,-1.1,1.3,drizzle,11.351761683027476,2
ObjectId(63da4653a60d5e13edf30fa3),2013-01-19T00:00:00.000Z,0,1.1,-0.6,1.9,drizzle,0.0976380752699989,0
ObjectId(63da4653a60d5e13edf30fa4),2013-01-20T00:00:00.000Z,0,3.3,-0.6,2.1,drizzle,18.099317951550454,0
ObjectId(63da4653a60d5e13edf30fa5),2013-01-21T00:00:00.000Z,0,2.2,-1.7,1.1,drizzle,79.39119316373815,0
ObjectId(63da4653a60d5e13edf30fa6),2013-01-22T00:00:00.000Z,0,3.3,-1.7,0.6,drizzle,39.4971623842579,3
ObjectId(63da4653a60d5e13edf30fa7),2013-01-23T00:00:00.000Z,5.1,7.2,2.2,3.1,rain,61.457705221088396,0
ObjectId(63da4653a60d5e13edf30fa8),2013-01-24T00:00:00.000Z,5.8,7.2,1.1,2.6,rain,25.16533477413428,1
ObjectId(63da4653a60d5e13edf30fa9),2013-01-25T00:00:00.000Z,3,10.6,2.8,2.1,rain,6.636533215569481,0
ObjectId(63da4653a60d5e13edf30faa),2013-01-26T00:00:00.000Z,2.3,8.3,3.9,4.5,rain,42.000808137623316,2
ObjectId(63da4653a60d5e13edf30fab),2013-01-27T00:00:00.000Z,1.8,5.6,3.9,4.5,rain,14.508276674663037,1
ObjectId(63da4653a60d5e13edf30fac),2013-01-28T00:00:00.000Z,7.9,6.1,3.3,3.2,rain,29.528421194078458,0
ObjectId(63da4653a60d5e13edf30fad),2013-01-29T00:00:00.000Z,4.3,8.3,5,3.9,rain,58.417640635442055,0
ObjectId(63da4653a60d5e13edf30fae),2013-01-30T00:00:00.000Z,3.6,8.9,6.7,3.9,rain,34.131718511953295,3
ObjectId(63da4653a60d5e13edf30faf),2013-01-31T00:00:00.000Z,3,9.4,7.2,4,rain,73.80670569684878,2
ObjectId(63da4653a60d5e13edf30fb0),2013-02-01T00:00:00.000Z,0.3,11.7,5,2.9,rain,21.112745511844984,2
ObjectId(63da4653a60d5e13edf30fb1),2013-02-02T00:00:00.000Z,0,6.1,2.8,2,drizzle,8.254484372531246,2
ObjectId(63da4653a60d5e13edf30fb2),2013-02-03T00:00:00.000Z,2.3,8.9,2.8,2.9,rain,36.647461710315774,1
ObjectId(63da4653a60d5e13edf30fb3),2013-02-04T00:00:00.000Z,0,10.6,6.7,2.6,rain,11.851269420861167,0
ObjectId(63da4653a60d5e13edf30fb4),2013-02-05T00:00:00.000Z,3.3,10,6.7,5.1,rain,54.393950666693534,3
ObjectId(63da4653a60d5e13edf30fb5),2013-02-06T00:00:00.000Z,1,10.6,6.1,4.5,rain,67.57608961445462,2
ObjectId(63da4653a60d5e13edf30fb6),2013-02-07T00:00:00.000Z,1.3,9.4,3.3,4.1,rain,82.60477833778343,1
ObjectId(63da4653a60d5e13edf30fb7),2013-02-08T00:00:00.000Z,0,7.8,2.2,1.3,sun,12.642998534803718,1
ObjectId(63da4653a60d5e13edf30fb8),2013-02-09T00:00:00.000Z,0.3,8.3,4.4,1.3,rain,13.996555188986513,1
ObjectId(63da4653a60d5e13edf30fb9),2013-02-10T00:00:00.000Z,0,8.9,1.7,2,drizzle,75.17832285424497,3
ObjectId(63da4653a60d5e13edf30fba),2013-02-11T00:00:00.000Z,0.3,8.3,4.4,1.4,rain,11.184143239585977,0
ObjectId(63da4653a60d5e13edf30fbb),2013-02-12T00:00:00.000Z,1,11.1,7.2,5.6,rain,18.73460622140151,0
ObjectId(63da4653a60d5e13edf30fbc),2013-02-13T00:00:00.000Z,2.3,9.4,7.2,4.1,rain,76.25316130607118,0
ObjectId(63da4653a60d5e13edf30fbd),2013-02-14T00:00:00.000Z,1,9.4,5.6,2.2,rain,53.76207739762484,3
ObjectId(63da4653a60d5e13edf30fbe),2013-02-15T00:00:00.000Z,0,13.3,5,2.4,drizzle,51.9535615109116,3
ObjectId(63da4653a60d5e13edf30fbf),2013-02-16T00:00:00.000Z,0,11.1,3.9,5.6,rain,12.956066468076733,0
ObjectId(63da4653a60d5e13edf30fc0),2013-02-17T00:00:00.000Z,0,9.4,4.4,3.4,rain,38.721188299441614,0
ObjectId(63da4653a60d5e13edf30fc1),2013-02-18T00:00:00.000Z,0,7.8,3.9,1.9,rain,54.60301136863651,2
